Actual,Predicted,Mean
16.0,12.429104993508531,11
2.0,6.251858899758532,11
10.0,7.431058118508532,11
3.0,8.323424764663615,13
10.0,5.233792493508532,11
7.0,10.592817613461074,12
2.0,4.918851087258532,11
2.0,9.823636243508531,11
12.0,9.325101087258531,11
4.0,10.340237806008531,11
5.0,9.417036363461074,12
3.0,4.149808118508532,11
12.0,4.17799002980599,10
17.0,5.93824393605599,10
9.0,8.486233899758531,11
1.0,6.00757987355599,10
1.0,5.334866712258532,11
0.0,6.994046399758532,11
4.0,8.448424764663615,13
9.0,7.616116712258532,11
4.0,9.266019056008531,11
7.0,6.356839368508532,11
12.0,12.224515149758531,11
4.0,13.242231675961074,12
2.0,2.76588065480599,10
8.0,8.448424764663615,13
5.0,7.794477769711074,12
3.0,3.10035331105599,10
2.0,1.58961112355599,10
18.0,11.072659681008531,11
4.0,8.215026327163615,13
4.0,8.546919175961074,12
4.0,6.884183118508532,11
0.0,5.872952649758532,11
8.0,3.20679862355599,10
12.0,9.947659681008531,11
23.0,10.826004572116158,14
1.0,11.593655774758531,11
3.0,12.401549764663615,13
23.0,10.134671399758531,11
2.0,2.65699393605599,10
2.0,7.831098863461074,12
8.0,8.966702649758531,11
6.0,11.692776868508531,11
15.0,10.333890149758531,11
1.0,2.89039237355599,10
16.0,7.626858899758532,11
5.0,8.141507337258531,11
3.0,6.18726737355599,10
7.0,7.892972181008532,11
16.0,10.492093274758531,11
6.0,8.757856675961074,12
5.0,6.91871268605599,10
3.0,12.305569837258531,11
5.0,8.800337144711074,12
3.0,8.623440931008531,11
14.0,7.314847181008532,11
2.0,3.9074091396636152,13
21.0,7.199124524758532,11
10.0,11.735257337258531,11
3.0,5.541897962258532,11
2.0,5.14332206105599,10
14.0,9.797269056008531,11
14.0,10.023343274758531,11
7.0,6.225491712258532,11
2.0,6.607815931008532,11
4.0,5.822171399758532,11
3.0,3.64332206105599,10
4.0,9.492093274758531,11
4.0,12.360745618508531,11
16.0,12.780667493508531,11
23.0,12.825239488461074,12
7.0,10.150296399758531,11
13.0,8.448424764663615,13
9.0,3.27955252980599,10
20.0,16.51406593100853,11
1.0,8.389008361530571,0
23.0,5.675687024758532,11
0.0,4.848538587258532,11
8.0,7.538968274758532,11
23.0,10.042386243508531,11
2.0,9.435940931008531,11
0.0,8.495511243508531,11
10.0,6.608792493508532,11
11.0,6.845608899758532,11
9.0,8.663268514663615,13
13.0,8.537991712258531,11
23.0,10.051175306008531,11
7.0,8.612210462258531,11
0.0,4.140807577163615,13
4.0,8.215026327163615,13
23.0,11.492093274758531,11
2.0,8.974026868508531,11
1.0,2.89039237355599,10
3.0,5.635647962258532,11
4.0,9.560940931008531,11
4.0,6.387601087258532,11
0.0,6.028226087258532,11
2.0,8.448424764663615,13
5.0,6.992093274758532,11
5.0,6.954983899758532,11
0.0,5.986233899758532,11
5.0,5.00855643605599,10
3.0,9.959378431008531,11
13.0,7.638089368508532,11
2.0,8.411038587258531,11
23.0,11.181546399758531,11
2.0,5.016995618508532,11
23.0,12.098676988461074,12
5.0,12.124555894711074,12
4.0,4.40699393605599,10
7.0,8.447659681008531,11
3.0,5.393460462258532,11
2.0,8.831937024758531,11
3.0,2.89039237355599,10
8.0,8.983792493508531,11
8.0,5.766995618508532,11
23.0,14.654341050961074,12
23.0,12.494534681008531,11
4.0,10.484695978366158,14
4.0,3.433499524758532,11
1.0,7.544339368508532,11
3.0,4.70972831105599,10
1.0,9.016995618508531,11
3.0,3.18189627980599,10
6.0,8.714749524758531,11
2.0,4.900296399758532,11
2.0,2.65699393605599,10
4.0,3.46656424855599,10
5.0,9.557522962258531,11
4.0,4.25904471730599,10
5.0,10.826004572116158,14
5.0,12.975979993508531,11
7.0,6.559476087258532,11
5.0,5.794827649758532,11
9.0,11.697171399758531,11
6.0,9.707075425961074,12
20.0,11.645413587258531,11
3.0,8.802290269711074,12
3.0,3.88550956105599,10
2.0,3.10572440480599,10
9.0,5.871487806008532,11
9.0,10.003812024758531,11
13.0,7.795315931008532,11
0.0,10.718094415866158,14
16.0,8.590726087258531,11
2.0,4.71168143605599,10
3.0,7.554104993508532,11
4.0,8.221585462258531,11
6.0,11.629300306008531,11
6.0,9.876858899758531,11
7.0,15.075239488461074,12
23.0,12.896390149758531,11
13.0,7.162015149758532,11
8.0,5.881741712258532,11
3.0,6.213772962258532,11
23.0,4.19703299855599,10
4.0,12.180569837258531,11
1.0,6.311429212258532,11
23.0,13.734280774758531,11
9.0,9.222562024758531,11
16.0,4.60914237355599,10
23.0,12.059614488461074,12
2.0,2.89039237355599,10
1.0,13.096585462258531,11
18.0,10.718094415866158,14
3.0,7.667874524758532,11
6.0,6.344144056008532,11
4.0,9.076565931008531,11
13.0,12.382718274758531,11
3.0,7.759671399758532,11
8.0,7.553755113461074,12
0.0,3.53394706105599,10
18.0,5.52418143605599,10
11.0,10.772781915866158,14
3.0,6.741116712258532,11
4.0,5.17750174855599,10
2.0,9.468794175961074,12
4.0,6.516019056008532,11
7.0,8.215026327163615,13
15.0,5.778226087258532,11
16.0,11.995999524758531,11
16.0,8.798733899758531,11
9.0,15.265042493508531,11
2.0,5.47047049855599,10
8.0,4.40797049855599,10
5.0,6.574124524758532,11
4.0,13.956098863461074,12
4.0,3.21656424855599,10
8.0,5.556058118508532,11
0.0,5.89966971730599,10
5.0,10.667386243508531,11
2.0,2.89039237355599,10
9.0,6.494046399758532,11
23.0,10.932661363461074,12
10.0,9.103421399758531,11
8.0,3.90943534230599,10
9.0,5.538968274758532,11
4.0,4.659573743508532,11
0.0,4.24634940480599,10
11.0,6.199262925961074,12
8.0,10.583401868508531,11
2.0,6.242093274758532,11
12.0,5.955960462258532,11
10.0,5.308987806008532,11
2.0,10.718094415866158,14
2.0,6.260647962258532,11
7.0,4.969770738461074,12
3.0,7.588772962258532,11
17.0,11.167874524758531,11
3.0,4.64332206105599,10
10.0,6.812405774758532,11
10.0,11.655317613461074,12
23.0,14.066312024758531,11
10.0,4.91480643605599,10
12.0,8.759671399758531,11
4.0,6.140530774758532,11
22.0,8.927778550961074,12
3.0,2.34498221730599,10
12.0,11.461819837258531,11
6.0,7.07300956105599,10
3.0,7.389065931008532,11
12.0,8.507718274758531,11
0.0,5.11011893605599,10
3.0,4.90113456105599,10
2.0,6.235745618508532,11
10.0,8.934126207211074,12
3.0,6.108930894711074,12
9.0,8.223538587258531,11
15.0,8.575101087258531,11
23.0,10.573286363461074,12
0.0,11.104536363461074,12
4.0,8.203030774758531,11
1.0,10.220608899758531,11
1.0,5.65211112355599,10
6.0,8.215026327163615,13
3.0,6.86841971730599,10
11.0,8.556823202163615,13
2.0,3.73316581105599,10
1.0,4.646878431008532,11
5.0,5.880765149758532,11
4.0,6.851468274758532,11
6.0,7.045804212258532,11
8.0,6.150296399758532,11
1.0,12.443265149758531,11
8.0,5.14966971730599,10
11.0,10.045315931008531,11
9.0,5.572659681008532,11
9.0,3.76343924855599,10
0.0,3.61060721730599,10
7.0,7.47632987355599,10
5.0,5.82203299855599,10
4.0,5.72730643605599,10
5.0,8.451077649758531,11
1.0,7.000394056008532,11
1.0,7.774319837258532,11
6.0,7.908597181008532,11
23.0,19.066450425961072,12
1.0,6.738187024758532,11
1.0,5.31226737355599,10
2.0,2.65699393605599,10
15.0,15.586819837258531,11
17.0,6.748440931008532,11
23.0,7.686429212258532,11
3.0,5.84840018605599,10
4.0,2.835843274758532,11
7.0,9.473538587258531,11
3.0,8.215026327163615,13
7.0,8.757718274758531,11
2.0,8.448424764663615,13
4.0,3.68629081105599,10
12.0,10.144087144711074,12
2.0,2.89039237355599,10
11.0,8.311429212258531,11
16.0,10.553616712258531,11
6.0,6.100003431008532,11
2.0,7.362210462258532,11
17.0,9.993558118508531,11
1.0,8.2729203170687,15
2.0,9.893598863461074,12
23.0,10.309476087258531,11
5.0,7.029202649758532,11
2.0,7.043989488461074,12
0.0,8.809476087258531,11
3.0,9.836331556008531,11
23.0,18.70596046225853,11
14.0,8.796780774758531,11
7.0,5.28638846730599,10
10.0,3.783108899758532,11
14.0,10.484695978366158,14
4.0,8.301175306008531,11
23.0,16.43594093100853,11
10.0,8.199124524758531,11
23.0,10.501858899758531,11
7.0,6.30445487355599,10
6.0,10.758344957211074,12
23.0,11.162015149758531,11
2.0,4.54566581105599,10
7.0,5.666897962258532,11
1.0,5.145413587258532,11
22.0,9.705960462258531,11
2.0,3.9074091396636152,13
7.0,6.090864488461074,12
4.0,4.33179862355599,10
3.0,3.386624524758532,11
2.0,2.65699393605599,10
13.0,6.100491712258532,11
1.0,2.76588065480599,10
4.0,9.528714368508531,11
9.0,12.347562024758531,11
23.0,6.41773612355599,10
3.0,5.810940931008532,11
7.0,8.448424764663615,13
3.0,7.457913587258532,11
8.0,9.160200425961074,12
23.0,12.632718274758531,11
3.0,9.646528550961074,12
0.0,5.38160331105599,10
3.0,6.596585462258532,11
10.0,10.104397962258531,11
3.0,8.538968274758531,11
9.0,9.502835462258531,11
2.0,11.235395738461074,12
2.0,4.653226087258532,11
7.0,12.933499524758531,11
23.0,13.194241712258531,11
1.0,4.927151868508532,11
11.0,6.714749524758532,11
23.0,14.102583238461074,12
16.0,11.127835462258531,11
3.0,6.059964368508532,11
23.0,13.434964368508531,11
16.0,13.171292493508531,11
5.0,9.884183118508531,11
3.0,10.898343274758531,11
12.0,11.183637925961074,12
9.0,8.803616712258531,11
8.0,4.81763846730599,10
23.0,7.038968274758532,11
0.0,7.682034681008532,11
19.0,8.705122300961074,12
7.0,6.816312024758532,11
4.0,7.582425306008532,11
5.0,8.574124524758531,11
5.0,10.932449884616158,14
11.0,5.444241712258532,11
3.0,5.48316581105599,10
4.0,6.350003431008532,11
15.0,6.055569837258532,11
0.0,3.900923082211074,12
17.0,5.24049002980599,10
5.0,12.589749524758531,11
6.0,4.10230643605599,10
3.0,8.215026327163615,13
3.0,7.710493394711074,12
6.0,4.36988456105599,10
23.0,12.214049764663615,13
1.0,7.231351087258532,11
0.0,5.825101087258532,11
2.0,2.87232596730599,10
14.0,5.818753431008532,11
4.0,4.27515799855599,10
5.0,4.81129081105599,10
0.0,4.80054862355599,10
23.0,11.913618394711074,12
6.0,10.397366712258531,11
23.0,11.984280774758531,11
22.0,9.683149644711074,12
18.0,12.440473863461074,12
20.0,9.888227769711074,12
3.0,10.900296399758531,11
10.0,4.90113456105599,10
8.0,10.511274644711074,12
7.0,4.10035331105599,10
13.0,12.414944837258531,11
11.0,12.743558118508531,11
6.0,5.473538587258532,11
12.0,8.300687024758531,11
5.0,14.101606675961074,12
4.0,2.32691581105599,10
2.0,4.558499524758532,11
2.0,8.429870077163615,13
1.0,5.11011893605599,10
7.0,9.384671399758531,11
14.0,6.188382337258532,11
22.0,15.859419175961074,12
5.0,6.377835462258532,11
0.0,6.651899644711074,12
3.0,8.215026327163615,13
8.0,11.074612806008531,11
5.0,6.678128431008532,11
3.0,3.233304212258532,11
4.0,7.454983899758532,11
23.0,9.559476087258531,11
4.0,5.448147962258532,11
1.0,6.424222181008532,11
7.0,4.81861502980599,10
4.0,3.981351087258532,11
5.0,6.13355643605599,10
4.0,6.231489488461074,12
4.0,6.314358899758532,11
2.0,8.215026327163615,13
23.0,5.882229993508532,11
4.0,7.247464368508532,11
3.0,4.33179862355599,10
2.0,8.448424764663615,13
3.0,9.491116712258531,11
3.0,5.734769056008532,11
2.0,2.89039237355599,10
5.0,7.582913587258532,11
23.0,16.32754249350853,11
6.0,3.47632987355599,10
2.0,3.47632987355599,10
2.0,12.276549764663615,13
6.0,6.157620618508532,11
7.0,10.841702649758531,11
5.0,6.063382337258532,11
23.0,13.386762925961074,12
7.0,3.261624524758532,11
23.0,11.798872300961074,12
3.0,7.178616712258532,11
7.0,10.298245618508531,11
4.0,6.787991712258532,11
23.0,15.633694837258531,11
8.0,8.870022962258531,11
9.0,7.750882337258532,11
16.0,8.215026327163615,13
23.0,15.711469957211074,12
7.0,10.104397962258531,11
1.0,8.556823202163615,13
2.0,5.564358899758532,11
2.0,5.138577649758532,11
23.0,11.879788587258531,11
4.0,11.897366712258531,11
1.0,6.00416190480599,10
23.0,14.584378431008531,11
7.0,3.24293143605599,10
8.0,10.425687024758531,11
10.0,5.93629081105599,10
12.0,7.931546399758532,11
20.0,5.33472831105599,10
2.0,6.068265149758532,11
17.0,8.624417493508531,11
23.0,7.872952649758532,11
23.0,13.327542493508531,11
11.0,5.53492362355599,10
4.0,4.81129081105599,10
23.0,8.215026327163615,13
3.0,9.910688707211074,12
5.0,7.805708238461074,12
13.0,4.144437024758532,11
4.0,2.89039237355599,10
9.0,8.215026327163615,13
4.0,7.347562024758532,11
16.0,6.35425956105599,10
5.0,4.934476087258532,11
11.0,15.629438707211074,12
2.0,2.99927909230599,10
3.0,7.135647962258532,11
8.0,8.256391832211074,12
7.0,5.47730643605599,10
2.0,3.10572440480599,10
15.0,10.621976087258531,11
23.0,8.215026327163615,13
4.0,4.371976087258532,11
4.0,3.10572440480599,10
7.0,4.21802909230599,10
3.0,4.147366712258532,11
3.0,2.89039237355599,10
0.0,10.015530774758531,11
2.0,6.097562024758532,11
10.0,8.354886243508531,11
4.0,8.943265149758531,11
5.0,7.932522962258532,11
1.0,13.948147962258531,11
18.0,8.621976087258531,11
7.0,5.382229993508532,11
5.0,5.641507337258532,11
23.0,13.587308118508531,11
19.0,7.497464368508532,11
23.0,9.589887925961074,12
23.0,9.595608899758531,11
3.0,2.65699393605599,10
3.0,7.72047049855599,10
3.0,7.467679212258532,11
5.0,8.215026327163615,13
13.0,10.892972181008531,11
23.0,15.577054212258531,11
9.0,8.664456556008531,11
20.0,8.452542493508531,11
4.0,2.76588065480599,10
14.0,8.448424764663615,13
9.0,11.456587144711074,12
2.0,2.65699393605599,10
2.0,2.89039237355599,10
6.0,5.293851087258532,11
16.0,12.914456556008531,11
14.0,9.094632337258531,11
20.0,6.952542493508532,11
6.0,12.492719957211074,12
7.0,10.088772962258531,11
9.0,5.556684800961074,12
6.0,5.521878431008532,11
1.0,2.89039237355599,10
19.0,10.127835462258531,11
13.0,7.106351087258532,11
5.0,6.320218274758532,11
22.0,10.872464368508531,11
4.0,8.215026327163615,13
7.0,4.18043143605599,10
13.0,8.215026327163615,13
2.0,4.79273612355599,10
10.0,7.145901868508532,11
3.0,8.765180894711074,12
9.0,4.11451346730599,10
7.0,8.380276868508531,11
17.0,10.376858899758531,11
12.0,9.676663587258531,11
6.0,7.607815931008532,11
21.0,13.162153550961074,12
9.0,3.96363456105599,10
3.0,3.72779471730599,10
1.0,7.432034681008532,11
8.0,11.063870618508531,11
14.0,8.323424764663615,13
4.0,7.753323743508532,11
19.0,11.115140149758531,11
23.0,9.473050306008531,11
8.0,11.705960462258531,11
3.0,5.040921399758532,11
8.0,13.352860040866158,14
23.0,5.08082206105599,10
9.0,8.215026327163615,13
23.0,7.422269056008532,11
2.0,6.916897962258532,11
13.0,8.647366712258531,11
23.0,8.597562024758531,11
2.0,9.634671399758531,11
4.0,3.9074091396636152,13
2.0,6.795804212258532,11
2.0,5.754300306008532,11
9.0,12.282620618508531,11
12.0,8.323424764663615,13
0.0,10.718094415866158,14
9.0,5.622464368508532,11
4.0,8.721097181008531,11
4.0,6.83033377980599,10
0.0,8.521878431008531,11
7.0,7.430081556008532,11
2.0,7.01832206105599,10
11.0,10.742093274758531,11
2.0,5.899808118508532,11
3.0,7.799222181008532,11
1.0,5.10132987355599,10
23.0,11.628812024758531,11
3.0,7.002835462258532,11
4.0,6.61304862355599,10
7.0,7.739163587258532,11
4.0,7.69312674855599,10
4.0,8.448424764663615,13
2.0,2.65699393605599,10
16.0,10.058011243508531,11
1.0,2.65699393605599,10
3.0,8.616116712258531,11
8.0,7.665921399758532,11
8.0,6.271390149758532,11
4.0,8.215026327163615,13
1.0,3.50318534230599,10
3.0,3.42359549855599,10
4.0,5.36011893605599,10
9.0,10.731839368508531,11
3.0,3.65455252980599,10
10.0,11.007718274758531,11
6.0,8.448424764663615,13
2.0,2.65699393605599,10
3.0,8.215026327163615,13
16.0,11.912153550961074,12
2.0,5.356489488461074,12
7.0,8.215026327163615,13
6.0,7.981351087258532,11
5.0,9.512601087258531,11
4.0,7.073147962258532,11
11.0,4.666198202163615,13
6.0,7.259366223977282,11
8.0,9.693753431008531,11
9.0,12.284573743508531,11
1.0,11.511624524758531,11
7.0,8.701077649758531,11
12.0,12.924710462258531,11
22.0,11.373579332211074,12
10.0,8.215026327163615,13
15.0,11.139554212258531,11
0.0,13.337235040866158,14
0.0,12.323147962258531,11
0.0,7.821625549030572,0
5.0,8.756253431008531,11
0.0,4.682522962258532,11
23.0,15.027249524758531,11
15.0,6.510647962258532,11
4.0,11.607327649758531,11
13.0,8.448424764663615,13
4.0,6.751858899758532,11
23.0,15.390042493508531,11
9.0,5.70191581105599,10
5.0,4.276761243508532,11
1.0,3.41041190480599,10
10.0,9.584378431008531,11
1.0,12.882718274758531,11
5.0,4.629788587258532,11
7.0,11.457913587258531,11
6.0,12.900923082211074,12
3.0,8.448424764663615,13
7.0,11.742581556008531,11
23.0,12.732327649758531,11
4.0,4.30689627980599,10
10.0,7.391995618508532,11
9.0,7.903226087258532,11
14.0,6.194729993508532,11
5.0,14.389065931008531,11
2.0,4.847562024758532,11
12.0,11.400296399758531,11
11.0,14.337934800961074,12
11.0,5.16431815480599,10
13.0,4.35621268605599,10
2.0,7.628812024758532,11
12.0,12.510647962258531,11
6.0,5.257718274758532,11
5.0,9.169827649758531,11
3.0,4.33228690480599,10
4.0,7.666897962258532,11
5.0,11.157620618508531,11
1.0,3.44507987355599,10
1.0,2.65699393605599,10
7.0,7.095120618508532,11
9.0,8.995022962258531,11
7.0,9.442776868508531,11
13.0,6.916897962258532,11
13.0,5.680569837258532,11
10.0,6.380765149758532,11
0.0,3.50465018605599,10
8.0,8.925687024758531,11
2.0,7.138577649758532,11
5.0,5.77271659230599,10
4.0,8.323424764663615,13
18.0,11.358792493508531,11
0.0,11.360257337258531,11
4.0,8.448424764663615,13
3.0,6.834866712258532,11
7.0,4.74097831105599,10
8.0,8.151411363461074,12
8.0,6.517483899758532,11
5.0,8.181196519711074,12
6.0,6.54761893605599,10
3.0,12.764554212258531,11
4.0,6.854397962258532,11
5.0,4.705472181008532,11
23.0,8.197659681008531,11
9.0,9.647854993508531,11
6.0,6.68677909230599,10
4.0,11.046780774758531,11
5.0,9.139554212258531,11
2.0,4.15552909230599,10
14.0,14.164944837258531,11
5.0,10.065962144711074,12
21.0,14.503812024758531,11
3.0,5.78980643605599,10
6.0,10.081937024758531,11
8.0,7.323636243508532,11
4.0,8.215026327163615,13
5.0,5.176663587258532,11
2.0,6.317288587258532,11
4.0,8.561917493508531,11
3.0,6.63355643605599,10
3.0,7.722073743508532,11
0.0,10.484695978366158,14
2.0,9.407270738461074,12
3.0,5.996487806008532,11
15.0,9.787991712258531,11
8.0,7.414944837258532,11
15.0,6.085843274758532,11
6.0,12.024808118508531,11
5.0,9.826077649758531,11
6.0,8.599515149758531,11
15.0,16.999067613461072,12
3.0,4.914456556008532,11
5.0,8.687894056008531,11
1.0,2.65699393605599,10
4.0,3.60523612355599,10
2.0,9.678616712258531,11
9.0,10.689358899758531,11
4.0,9.050687024758531,11
10.0,4.30689627980599,10
10.0,12.127835462258531,11
8.0,8.673245618508531,11
9.0,10.554593274758531,11
12.0,14.035062024758531,11
17.0,11.536038587258531,11
2.0,11.819241712258531,11
12.0,8.179593274758531,11
2.0,3.07154471730599,10
23.0,6.03834159230599,10
8.0,11.957075425961074,12
4.0,7.041897962258532,11
6.0,9.176663587258531,11
4.0,6.279690931008532,11
23.0,11.436567613461074,12
15.0,9.289456556008531,11
2.0,8.296780774758531,11
9.0,5.01929862355599,10
7.0,8.215026327163615,13
5.0,7.007718274758532,11
2.0,9.015042493508531,11
4.0,9.522505113461074,12
13.0,16.26260108725853,11
22.0,5.867093274758532,11
5.0,8.228909681008531,11
2.0,2.65699393605599,10
22.0,11.446333238461074,12
2.0,12.025784681008531,11
4.0,3.10572440480599,10
23.0,14.005203790866158,14
23.0,13.680081556008531,11
13.0,6.211958238461074,12
7.0,3.47437674855599,10
1.0,8.459866712258531,11
11.0,3.04615409230599,10
1.0,3.38550956105599,10
7.0,9.898343274758531,11
0.0,5.63355643605599,10
3.0,7.994534681008532,11
16.0,7.406155774758532,11
17.0,7.055708238461074,12
8.0,7.431546399758532,11
3.0,8.215026327163615,13
2.0,5.382229993508532,11
5.0,13.400296399758531,11
4.0,8.798245618508531,11
4.0,2.89039237355599,10
15.0,10.834866712258531,11
5.0,9.951216050961074,12
12.0,12.135298082211074,12
9.0,7.788968274758532,11
20.0,12.184614488461074,12
9.0,9.898831556008531,11
4.0,8.215026327163615,13
1.0,7.781644056008532,11
14.0,9.532620618508531,11
5.0,4.63746268605599,10
1.0,5.27466971730599,10
1.0,3.312405774758532,11
7.0,10.214749524758531,11
13.0,5.893948743508532,11
9.0,9.458890149758531,11
10.0,5.924222181008532,11
12.0,4.95679862355599,10
1.0,2.65699393605599,10
3.0,5.906155774758532,11
23.0,8.384671399758531,11
8.0,6.864163587258532,11
6.0,6.006253431008532,11
3.0,9.309476087258531,11
10.0,14.244046399758531,11
2.0,5.864163587258532,11
15.0,9.628462144711074,12
2.0,3.069241712258532,11
1.0,5.931546399758532,11
3.0,3.861233899758532,11
10.0,9.049222181008531,11
22.0,15.102933118508531,11
8.0,6.248091050961074,12
10.0,9.316450425961074,12
3.0,3.35425956105599,10
1.0,7.179593274758532,11
10.0,4.00269706105599,10
16.0,4.931546399758532,11
23.0,8.448424764663615,13
23.0,13.539944837258531,11
23.0,8.215026327163615,13
0.0,11.824262925961074,12
2.0,4.860257337258532,11
6.0,6.844632337258532,11
23.0,14.080472181008531,11
23.0,8.995022962258531,11
10.0,7.564358899758532,11
21.0,10.432522962258531,11
15.0,8.215026327163615,13
4.0,7.095608899758532,11
5.0,5.558011243508532,11
1.0,5.536526868508532,11
0.0,2.180569837258532,11
6.0,9.914594957211074,12
4.0,11.417874524758531,11
1.0,6.432522962258532,11
12.0,11.297895738461074,12
7.0,3.331937024758532,11
4.0,4.57300956105599,10
5.0,8.988675306008531,11
6.0,3.17457206105599,10
4.0,5.30152518605599,10
14.0,11.273481675961074,12
5.0,6.08179862355599,10
0.0,3.64283377980599,10
4.0,9.785062024758531,11
6.0,9.485395738461074,12
9.0,8.217679212258531,11
5.0,6.92164237355599,10
0.0,6.17750174855599,10
7.0,9.489163587258531,11
1.0,5.23121268605599,10
10.0,7.068753431008532,11
3.0,5.39722831105599,10
6.0,5.482327649758532,11
8.0,9.126370618508531,11
7.0,8.141995618508531,11
2.0,2.89039237355599,10
14.0,13.145901868508531,11
15.0,6.487210462258532,11
2.0,2.65699393605599,10
6.0,9.617581556008531,11
11.0,5.97047049855599,10
3.0,7.144437024758532,11
0.0,5.555081556008532,11
7.0,11.053755113461074,12
7.0,6.999417493508532,11
4.0,9.613187024758531,11
23.0,4.59058768605599,10
23.0,8.448424764663615,13
12.0,9.626020738461074,12
1.0,14.608304212258531,11
3.0,7.624905774758532,11
4.0,5.946683118508532,11
5.0,5.110257337258532,11
19.0,11.362348863461074,12
1.0,4.122252889663615,13
17.0,10.689358899758531,11
8.0,7.649808118508532,11
3.0,12.198147962258531,11
23.0,13.864790269711074,12
10.0,6.445218274758532,11
4.0,5.783597181008532,11
4.0,7.725491712258532,11
23.0,17.23135108725853,11
1.0,6.805708238461074,12
8.0,4.382718274758532,11
4.0,5.876858899758532,11
8.0,10.267972181008531,11
8.0,5.182522962258532,11
8.0,8.370511243508531,11
3.0,4.04468924855599,10
2.0,11.627347181008531,11
9.0,6.689847181008532,11
0.0,7.570706556008532,11
12.0,12.545804212258531,11
9.0,13.020901868508531,11
2.0,2.65699393605599,10
3.0,8.277249524758531,11
5.0,6.938382337258532,11
1.0,8.136624524758531,11
6.0,9.163618394711074,12
23.0,9.111233899758531,11
20.0,9.662991712258531,11
5.0,5.160062024758532,11
4.0,8.556823202163615,13
8.0,10.773343274758531,11
3.0,9.646528550961074,12
11.0,8.340237806008531,11
2.0,2.65699393605599,10
1.0,8.448424764663615,13
3.0,5.36890799855599,10
9.0,9.708890149758531,11
14.0,6.193753431008532,11
4.0,6.105862806008532,11
23.0,12.616393514663615,13
8.0,10.442776868508531,11
7.0,8.974515149758531,11
3.0,9.241255113461074,12
8.0,12.849653550961074,12
3.0,6.100630113461074,12
4.0,15.403226087258531,11
23.0,8.556823202163615,13
13.0,8.238675306008531,11
23.0,17.432799764663613,13
10.0,8.108792493508531,11
6.0,8.215026327163615,13
0.0,5.094632337258532,11
2.0,9.530317613461074,12
23.0,13.107466050961074,12
7.0,10.817915269711074,12
15.0,9.855862806008531,11
5.0,5.790921399758532,11
2.0,8.473050306008531,11
8.0,7.312405774758532,11
10.0,9.774319837258531,11
2.0,2.89039237355599,10
17.0,6.207913587258532,11
3.0,13.410688707211074,12
3.0,6.059614488461074,12
6.0,4.10718924855599,10
3.0,7.387601087258532,11
1.0,3.81129081105599,10
20.0,10.719144056008531,11
9.0,5.454983899758532,11
9.0,6.448147962258532,11
5.0,7.050687024758532,11
22.0,12.962308118508531,11
5.0,4.63160331105599,10
13.0,11.435591050961074,12
1.0,10.022854993508531,11
10.0,11.123929212258531,11
14.0,6.17261893605599,10
7.0,5.423872300961074,12
0.0,4.29420096730599,10
2.0,2.89039237355599,10
5.0,8.369046399758531,11
5.0,5.43922049855599,10
4.0,2.89039237355599,10
3.0,10.932449884616158,14
9.0,11.188382337258531,11
5.0,7.970120618508532,11
4.0,5.70533377980599,10
9.0,4.89332206105599,10
6.0,5.22144706105599,10
14.0,11.105862806008531,11
15.0,11.259671399758531,11
4.0,8.448424764663615,13
10.0,12.537991712258531,11
6.0,4.40797049855599,10
10.0,7.050198743508532,11
13.0,9.985257337258531,11
10.0,10.187894056008531,11
5.0,8.158247300961074,12
23.0,9.646528550961074,12
2.0,4.520413587258532,11
6.0,10.238187024758531,11
1.0,4.54859549855599,10
17.0,7.626370618508532,11
5.0,6.32496268605599,10
0.0,4.10670096730599,10
22.0,14.122464368508531,11
6.0,10.763089368508531,11
16.0,9.230374524758531,11
23.0,9.382718274758531,11
23.0,10.544827649758531,11
1.0,5.906644056008532,11
10.0,4.746487806008532,11
1.0,5.138089368508532,11
2.0,7.084866712258532,11
6.0,8.089749524758531,11
7.0,7.20924002980599,10
3.0,11.789944837258531,11
2.0,4.015807577163615,13
1.0,5.391507337258532,11
12.0,13.841352769711074,12
3.0,8.393948743508531,11
4.0,8.350491712258531,11
13.0,11.413968274758531,11
4.0,5.50660331105599,10
3.0,8.215026327163615,13
2.0,4.99488456105599,10
2.0,7.117093274758532,11
0.0,5.78541190480599,10
4.0,3.39234549855599,10
7.0,8.318265149758531,11
2.0,4.92066581105599,10
23.0,14.565473863461074,12
23.0,10.131880113461074,12
6.0,3.56910331105599,10
1.0,7.597073743508532,11
1.0,2.84351737355599,10
2.0,2.89039237355599,10
22.0,13.137251207211074,12
0.0,5.007718274758532,11
19.0,10.392483899758531,11
4.0,10.733304212258531,11
5.0,9.866116712258531,11
23.0,8.266507337258531,11
0.0,5.814358899758532,11
5.0,10.264554212258531,11
7.0,7.616255113461074,12
2.0,5.810452649758532,11
10.0,5.464749524758532,11
7.0,7.337308118508532,11
3.0,4.22437674855599,10
4.0,7.505903550961074,12
4.0,11.430081556008531,11
9.0,5.368069837258532,11
4.0,8.249905774758531,11
8.0,9.072171399758531,11
13.0,10.050825425961074,12
0.0,4.710354993508532,11
23.0,14.210005113461074,12
4.0,5.206448743508532,11
1.0,10.413968274758531,11
23.0,15.605512925961074,12
4.0,10.514065931008531,11
2.0,2.89039237355599,10
9.0,10.660200425961074,12
7.0,4.43043143605599,10
